intersection_group,window_start,window_end,inter_id,signal_start_time,signal_end_time,phase,signal_state,duration_sec,offset_sec
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:41:57,2022-05-09 08:42:00,phase_84,grrrrrgrrrygrrrrrgrrrry,3.0,2517.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:42:00,2022-05-09 08:42:57,phase_85,GGGGGrgrrrrGGGGGrgrrrrr,57.0,2520.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:42:57,2022-05-09 08:43:00,phase_86,GyyyyrgrrrrGyyyyrgrrrrr,3.0,2577.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:43:00,2022-05-09 08:43:57,phase_87,grrrrGgrrrrgrrrrGgrrrrr,57.0,2580.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:43:57,2022-05-09 08:44:00,phase_88,grrrrrGyyyrgrrrrrGyyyyr,3.0,2637.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:44:00,2022-05-09 08:44:57,phase_89,grrrrrgrrrGgrrrrrgrrrrG,57.0,2640.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:44:57,2022-05-09 08:45:00,phase_90,grrrrrgrrrygrrrrrgrrrry,3.0,2697.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:45:00,2022-05-09 08:45:57,phase_91,GGGGGrgrrrrGGGGGrgrrrrr,57.0,2700.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:45:57,2022-05-09 08:46:00,phase_92,grrrrygrrrrgrrrrygrrrrr,3.0,2757.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:46:00,2022-05-09 08:46:57,phase_93,grrrrrGGGGrgrrrrrGGGGGr,57.0,2760.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:46:57,2022-05-09 08:47:00,phase_94,grrrrrGyyyrgrrrrrGyyyyr,3.0,2817.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:47:00,2022-05-09 08:47:57,phase_95,grrrrrgrrrGgrrrrrgrrrrG,57.0,2820.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:47:57,2022-05-09 08:48:00,phase_96,grrrrrgrrrygrrrrrgrrrry,3.0,2877.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:48:00,2022-05-09 08:48:57,phase_97,GGGGGrgrrrrGGGGGrgrrrrr,57.0,2880.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:48:57,2022-05-09 08:49:00,phase_98,GyyyyrgrrrrGyyyyrgrrrrr,3.0,2937.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:49:00,2022-05-09 08:49:57,phase_99,grrrrrGGGGrgrrrrrGGGGGr,57.0,2940.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:49:57,2022-05-09 08:50:00,phase_100,grrrrrgrrrygrrrrrgrrrry,3.0,2997.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:50:00,2022-05-09 08:50:57,phase_101,GGGGGrgrrrrGGGGGrgrrrrr,57.0,3000.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:50:57,2022-05-09 08:51:00,phase_102,GyyyyrgrrrrGyyyyrgrrrrr,3.0,3057.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:51:00,2022-05-09 08:51:57,phase_103,grrrrGgrrrrgrrrrGgrrrrr,57.0,3060.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:51:57,2022-05-09 08:52:00,phase_104,grrrrygrrrrgrrrrygrrrrr,3.0,3117.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:52:00,2022-05-09 08:52:57,phase_105,grrrrrGGGGrgrrrrrGGGGGr,57.0,3120.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:52:57,2022-05-09 08:53:00,phase_106,grrrrrgrrrygrrrrrgrrrry,3.0,3177.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:53:00,2022-05-09 08:53:57,phase_107,GGGGGrgrrrrGGGGGrgrrrrr,57.0,3180.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:53:57,2022-05-09 08:54:00,phase_108,grrrrygrrrrgrrrrygrrrrr,3.0,3237.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:54:00,2022-05-09 08:54:57,phase_109,grrrrrGGGGrgrrrrrGGGGGr,57.0,3240.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:54:57,2022-05-09 08:55:00,phase_110,grrrrrGyyyrgrrrrrGyyyyr,3.0,3297.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:55:00,2022-05-09 08:55:57,phase_111,grrrrrgrrrGgrrrrrgrrrrG,57.0,3300.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:55:57,2022-05-09 08:56:00,phase_112,grrrrrgrrrygrrrrrgrrrry,3.0,3357.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:56:00,2022-05-09 08:56:57,phase_113,GGGGGrgrrrrGGGGGrgrrrrr,57.0,3360.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:56:57,2022-05-09 08:57:00,phase_114,grrrrygrrrrgrrrrygrrrrr,3.0,3417.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:57:00,2022-05-09 08:57:57,phase_115,grrrrrGGGGrgrrrrrGGGGGr,57.0,3420.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:57:57,2022-05-09 08:58:00,phase_116,grrrrrgrrrygrrrrrgrrrry,3.0,3477.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:58:00,2022-05-09 08:58:57,phase_117,GGGGGrgrrrrGGGGGrgrrrrr,57.0,3480.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:58:57,2022-05-09 08:59:00,phase_118,GyyyyrgrrrrGyyyyrgrrrrr,3.0,3537.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:59:00,2022-05-09 08:59:57,phase_119,grrrrGgrrrrgrrrrGgrrrrr,57.0,3540.0
16,2022-05-09 08:00:00,2022-05-09 09:00:00,215174,2022-05-09 08:59:57,2022-05-09 09:00:00,phase_120,grrrrrGyyyrgrrrrrGyyyyr,3.0,3597.0
