file_path,data_family,source_area,column_name,sample_value,is_time_candidate,is_intersection_candidate,is_vehicle_id_candidate
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,vhcl_id,motorcycle_1652023800_1652023860_0,False,False,True
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,stdr_ymd,20220509,True,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,stdr_hm,31,True,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,stdr_ss,0,True,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,lon,126.9609935878018,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,lat,37.39635532790609,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,alt,0.0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,spd,0.0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,allowed_spd,14.723400000000002,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,agl,67.77962918295069,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,slp,0.0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,vhcl_typ,6,False,False,True
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,from_inter_id,,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,to_inter_id,,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,dist2to_inter,,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,turn_typ2to_inter,,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,edge_grp_id,,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,edge_id,,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,lane_id,478549227_01_02_0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,seg_id,,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,nxt_inter_id,215174,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,dist2nxt_inter,402.11,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,turn_typ2nxt_inter,r,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,nxt_inter_sig_st,g,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,nxt_inter_phs_no,17.0,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,que_all,1,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,que_200,2,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,que_200_500,2,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,que_500,2,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,tl,1.0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,unix_time,1652024760,True,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,vhcl_id,motorcycle_1652024700_1652024760_0,False,False,True
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,stdr_ymd,20220509,True,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,stdr_hm,46,True,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,stdr_ss,0,True,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,lon,126.95658426774372,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,lat,37.37721686104692,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,alt,0.0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,spd,0.0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,allowed_spd,14.723400000000002,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,agl,247.8668454372354,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,slp,0.0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,vhcl_typ,6,False,False,True
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,from_inter_id,,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,to_inter_id,,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,dist2to_inter,,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,turn_typ2to_inter,,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,edge_grp_id,,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,edge_id,,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,lane_id,478511463_02_02_0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,seg_id,,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,nxt_inter_id,cluster_216778_217465,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,dist2nxt_inter,157.82999999999998,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,turn_typ2nxt_inter,s,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,nxt_inter_sig_st,r,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,nxt_inter_phs_no,5.0,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,que_all,1,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,que_200,2,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,que_200_500,2,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,que_500,2,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,tl,1.0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,unix_time,1652025600,True,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,vhcl_id,motorcycle_1652025600_1652025600_0,False,False,True
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,stdr_ymd,20220509,True,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,stdr_hm,100,True,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,stdr_ss,0,True,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,lon,126.9589524344957,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,lat,37.38504352470897,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,alt,0.0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,spd,0.0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,allowed_spd,17.6702,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,agl,237.40979979914985,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,slp,0.0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,vhcl_typ,6,False,False,True
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,from_inter_id,,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,to_inter_id,,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,dist2to_inter,,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,turn_typ2to_inter,,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,edge_grp_id,,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,edge_id,,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,lane_id,478504844_01_0,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,seg_id,,False,False,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,nxt_inter_id,215173,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,dist2nxt_inter,854.08,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,turn_typ2nxt_inter,s,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,nxt_inter_sig_st,y,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,nxt_inter_phs_no,6.0,False,True,False
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,que_all,1,False,False,False
