file_path,data_family,source_area,file_size_bytes,extension,column_count,columns,time_columns,intersection_columns,vehicle_id_columns,row_preview
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509000000tra.csv,individual_vehicle_csv,15+16,11096705,.csv,31,unix_time|vhcl_id|stdr_ymd|stdr_hm|stdr_ss|lon|lat|alt|spd|allowed_spd|agl|slp|vhcl_typ|from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|edge_grp_id|edge_id|lane_id|seg_id|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no|que_all|que_200|que_200_500|que_500|tl,unix_time|stdr_ymd|stdr_hm|stdr_ss,from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no,vhcl_id|vhcl_typ,"[{""unix_time"": 1652022060, ""vhcl_id"": ""bus_1652022000_1652022060_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 1, ""stdr_ss"": 0, ""lon"": 126.95622287433731, ""lat"": 37.38120677095392, ""alt"": 0.0, ""spd"": 0.0, ""allowed_spd"": 13.89, ""agl"": 173.36528424581493, ""slp"": 0.0, ""vhcl_typ"": 2, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478550761_0201_01_0"", ""seg_id"": null, ""nxt_inter_id"": 215147, ""dist2nxt_inter"": 1021.16, ""turn_typ2nxt_inter"": ""r"", ""nxt_inter_sig_st"": ""g"", ""nxt_inter_phs_no"": 6.0, ""que_all"": 1, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 1.0}, {""unix_time"": 1652022061, ""vhcl_id"": ""bus_1652022000_1652022060_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 1, ""stdr_ss"": 1, ""lon"": 126.95622720894016, ""lat"": 37.38119863441444, ""alt"": 0.0, ""spd"": 0.9810156878549604, ""allowed_spd"": 13.89, ""agl"": 173.4326543136905, ""slp"": 0.0, ""vhcl_typ"": 2, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478550761_0201_01_0"", ""seg_id"": null, ""nxt_inter_id"": 215147, ""dist2nxt_inter"": 1020.1789843121452, ""turn_typ2nxt_inter"": ""r"", ""nxt_inter_sig_st"": ""g"", ""nxt_inter_phs_no"": 6.0, ""que_all"": 0, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 0.929372520672789}]"
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509001500tra.csv,individual_vehicle_csv,15+16,11314876,.csv,31,unix_time|vhcl_id|stdr_ymd|stdr_hm|stdr_ss|lon|lat|alt|spd|allowed_spd|agl|slp|vhcl_typ|from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|edge_grp_id|edge_id|lane_id|seg_id|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no|que_all|que_200|que_200_500|que_500|tl,unix_time|stdr_ymd|stdr_hm|stdr_ss,from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no,vhcl_id|vhcl_typ,"[{""unix_time"": 1652022900, ""vhcl_id"": ""motorcycle_1652022900_1652022900_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 15, ""stdr_ss"": 0, ""lon"": 126.95114742355436, ""lat"": 37.3931867588403, ""alt"": 0.0, ""spd"": 0.0, ""allowed_spd"": 14.723400000000002, ""agl"": 157.4824305681782, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": 0.0, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": ""478555775_01"", ""lane_id"": ""478555775_01_0"", ""seg_id"": ""478555775_01_0_001"", ""nxt_inter_id"": 215173, ""dist2nxt_inter"": 475.38000000000005, ""turn_typ2nxt_inter"": ""s"", ""nxt_inter_sig_st"": ""y"", ""nxt_inter_phs_no"": 16.0, ""que_all"": 1, ""que_200"": 1, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 1.0}, {""unix_time"": 1652022901, ""vhcl_id"": ""motorcycle_1652022900_1652022900_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 15, ""stdr_ss"": 1, ""lon"": 126.95116756045113, ""lat"": 37.393150435479, ""alt"": 0.0, ""spd"": 4.4, ""allowed_spd"": 9.9958, ""agl"": 157.28510801938597, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": "":217605_10_0"", ""seg_id"": null, ""nxt_inter_id"": 215173, ""dist2nxt_inter"": 470.98, ""turn_typ2nxt_inter"": ""s"", ""nxt_inter_sig_st"": ""y"", ""nxt_inter_phs_no"": 16.0, ""que_all"": 0, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 0.5598151223513876}]"
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509003000tra.csv,individual_vehicle_csv,15+16,8221833,.csv,31,unix_time|vhcl_id|stdr_ymd|stdr_hm|stdr_ss|lon|lat|alt|spd|allowed_spd|agl|slp|vhcl_typ|from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|edge_grp_id|edge_id|lane_id|seg_id|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no|que_all|que_200|que_200_500|que_500|tl,unix_time|stdr_ymd|stdr_hm|stdr_ss,from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no,vhcl_id|vhcl_typ,"[{""unix_time"": 1652023860, ""vhcl_id"": ""motorcycle_1652023800_1652023860_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 31, ""stdr_ss"": 0, ""lon"": 126.9609935878018, ""lat"": 37.39635532790609, ""alt"": 0.0, ""spd"": 0.0, ""allowed_spd"": 14.723400000000002, ""agl"": 67.77962918295069, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478549227_01_02_0"", ""seg_id"": null, ""nxt_inter_id"": 215174, ""dist2nxt_inter"": 402.11, ""turn_typ2nxt_inter"": ""r"", ""nxt_inter_sig_st"": ""g"", ""nxt_inter_phs_no"": 17.0, ""que_all"": 1, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 1.0}, {""unix_time"": 1652023861, ""vhcl_id"": ""motorcycle_1652023800_1652023860_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 31, ""stdr_ss"": 1, ""lon"": 126.96102590089257, ""lat"": 37.39639843257275, ""alt"": 0.0, ""spd"": 4.56533211003989, ""allowed_spd"": 14.723400000000002, ""agl"": 67.04017829888188, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478549227_01_02_1"", ""seg_id"": null, ""nxt_inter_id"": 215174, ""dist2nxt_inter"": 415.4746678899601, ""turn_typ2nxt_inter"": ""r"", ""nxt_inter_sig_st"": ""g"", ""nxt_inter_phs_no"": 17.0, ""que_all"": 0, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 0.6899267757420235}]"
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509004500tra.csv,individual_vehicle_csv,15+16,8444650,.csv,31,unix_time|vhcl_id|stdr_ymd|stdr_hm|stdr_ss|lon|lat|alt|spd|allowed_spd|agl|slp|vhcl_typ|from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|edge_grp_id|edge_id|lane_id|seg_id|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no|que_all|que_200|que_200_500|que_500|tl,unix_time|stdr_ymd|stdr_hm|stdr_ss,from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no,vhcl_id|vhcl_typ,"[{""unix_time"": 1652024760, ""vhcl_id"": ""motorcycle_1652024700_1652024760_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 46, ""stdr_ss"": 0, ""lon"": 126.95658426774372, ""lat"": 37.37721686104692, ""alt"": 0.0, ""spd"": 0.0, ""allowed_spd"": 14.723400000000002, ""agl"": 247.8668454372354, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478511463_02_02_0"", ""seg_id"": null, ""nxt_inter_id"": ""cluster_216778_217465"", ""dist2nxt_inter"": 157.82999999999998, ""turn_typ2nxt_inter"": ""s"", ""nxt_inter_sig_st"": ""r"", ""nxt_inter_phs_no"": 5.0, ""que_all"": 1, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 1.0}, {""unix_time"": 1652024761, ""vhcl_id"": ""motorcycle_1652024700_1652024760_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 46, ""stdr_ss"": 1, ""lon"": 126.95654234266462, ""lat"": 37.37720240059633, ""alt"": 0.0, ""spd"": 4.048589752055705, ""allowed_spd"": 14.723400000000002, ""agl"": 247.86684543723445, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478511463_02_02_0"", ""seg_id"": null, ""nxt_inter_id"": ""cluster_216778_217465"", ""dist2nxt_inter"": 153.78141024794428, ""turn_typ2nxt_inter"": ""s"", ""nxt_inter_sig_st"": ""r"", ""nxt_inter_phs_no"": 5.0, ""que_all"": 0, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 0.7250234489278493}]"
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509010000tra.csv,individual_vehicle_csv,15+16,8705061,.csv,31,unix_time|vhcl_id|stdr_ymd|stdr_hm|stdr_ss|lon|lat|alt|spd|allowed_spd|agl|slp|vhcl_typ|from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|edge_grp_id|edge_id|lane_id|seg_id|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no|que_all|que_200|que_200_500|que_500|tl,unix_time|stdr_ymd|stdr_hm|stdr_ss,from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no,vhcl_id|vhcl_typ,"[{""unix_time"": 1652025600, ""vhcl_id"": ""motorcycle_1652025600_1652025600_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 100, ""stdr_ss"": 0, ""lon"": 126.9589524344957, ""lat"": 37.38504352470897, ""alt"": 0.0, ""spd"": 0.0, ""allowed_spd"": 17.6702, ""agl"": 237.40979979914985, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478504844_01_0"", ""seg_id"": null, ""nxt_inter_id"": 215173, ""dist2nxt_inter"": 854.08, ""turn_typ2nxt_inter"": ""s"", ""nxt_inter_sig_st"": ""y"", ""nxt_inter_phs_no"": 6.0, ""que_all"": 1, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 1.0}, {""unix_time"": 1652025601, ""vhcl_id"": ""motorcycle_1652025600_1652025600_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 100, ""stdr_ss"": 1, ""lon"": 126.95891502944558, ""lat"": 37.38499840447592, ""alt"": 0.0, ""spd"": 5.080828808946535, ""allowed_spd"": 17.6702, ""agl"": 246.87881552484083, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478504844_01_1"", ""seg_id"": null, ""nxt_inter_id"": 215173, ""dist2nxt_inter"": 848.9991711910535, ""turn_typ2nxt_inter"": ""s"", ""nxt_inter_sig_st"": ""y"", ""nxt_inter_phs_no"": 6.0, ""que_all"": 0, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 0.7124634237899665}]"
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509011500tra.csv,individual_vehicle_csv,15+16,6769322,.csv,31,unix_time|vhcl_id|stdr_ymd|stdr_hm|stdr_ss|lon|lat|alt|spd|allowed_spd|agl|slp|vhcl_typ|from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|edge_grp_id|edge_id|lane_id|seg_id|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no|que_all|que_200|que_200_500|que_500|tl,unix_time|stdr_ymd|stdr_hm|stdr_ss,from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no,vhcl_id|vhcl_typ,"[{""unix_time"": 1652026980, ""vhcl_id"": ""motorcycle_1652026500_1652026980_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 123, ""stdr_ss"": 0, ""lon"": 126.95854607994418, ""lat"": 37.39582263066249, ""alt"": 0.0, ""spd"": 0.0, ""allowed_spd"": 14.723400000000002, ""agl"": 157.94759599645732, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478505639_02_0"", ""seg_id"": null, ""nxt_inter_id"": 215174, ""dist2nxt_inter"": 199.2, ""turn_typ2nxt_inter"": ""r"", ""nxt_inter_sig_st"": ""G"", ""nxt_inter_phs_no"": 17.0, ""que_all"": 1, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 1.0}, {""unix_time"": 1652026981, ""vhcl_id"": ""motorcycle_1652026500_1652026980_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 123, ""stdr_ss"": 1, ""lon"": 126.95856934703744, ""lat"": 37.39578251659191, ""alt"": 0.0, ""spd"": 4.889992601238191, ""allowed_spd"": 14.723400000000002, ""agl"": 156.4070964783668, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478505639_02_0"", ""seg_id"": null, ""nxt_inter_id"": 215174, ""dist2nxt_inter"": 194.3100073987618, ""turn_typ2nxt_inter"": ""r"", ""nxt_inter_sig_st"": ""G"", ""nxt_inter_phs_no"": 17.0, ""que_all"": 0, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 0.6678761290708539}]"
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509013000tra.csv,individual_vehicle_csv,15+16,5601571,.csv,31,unix_time|vhcl_id|stdr_ymd|stdr_hm|stdr_ss|lon|lat|alt|spd|allowed_spd|agl|slp|vhcl_typ|from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|edge_grp_id|edge_id|lane_id|seg_id|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no|que_all|que_200|que_200_500|que_500|tl,unix_time|stdr_ymd|stdr_hm|stdr_ss,from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no,vhcl_id|vhcl_typ,"[{""unix_time"": 1652027400, ""vhcl_id"": ""motorcycle_1652027400_1652027400_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 130, ""stdr_ss"": 0, ""lon"": 126.94876881575269, ""lat"": 37.39050589132465, ""alt"": 0.0, ""spd"": 0.0, ""allowed_spd"": 11.7766, ""agl"": 35.45547443444343, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478550914_01_0"", ""seg_id"": null, ""nxt_inter_id"": 215147, ""dist2nxt_inter"": 255.8, ""turn_typ2nxt_inter"": ""l"", ""nxt_inter_sig_st"": ""r"", ""nxt_inter_phs_no"": 20.0, ""que_all"": 1, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 1.0}, {""unix_time"": 1652027401, ""vhcl_id"": ""motorcycle_1652027400_1652027400_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 130, ""stdr_ss"": 1, ""lon"": 126.9488042462452, ""lat"": 37.39053696590619, ""alt"": 0.0, ""spd"": 4.662056063767523, ""allowed_spd"": 11.7766, ""agl"": 43.54000386172802, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478550914_01_0"", ""seg_id"": null, ""nxt_inter_id"": 215147, ""dist2nxt_inter"": 251.1379439362325, ""turn_typ2nxt_inter"": ""l"", ""nxt_inter_sig_st"": ""r"", ""nxt_inter_phs_no"": 20.0, ""que_all"": 0, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 0.6041254637359236}]"
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509014500tra.csv,individual_vehicle_csv,15+16,6145597,.csv,31,unix_time|vhcl_id|stdr_ymd|stdr_hm|stdr_ss|lon|lat|alt|spd|allowed_spd|agl|slp|vhcl_typ|from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|edge_grp_id|edge_id|lane_id|seg_id|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no|que_all|que_200|que_200_500|que_500|tl,unix_time|stdr_ymd|stdr_hm|stdr_ss,from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no,vhcl_id|vhcl_typ,"[{""unix_time"": 1652028360, ""vhcl_id"": ""motorcycle_1652028300_1652028360_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 146, ""stdr_ss"": 0, ""lon"": 126.95622287433731, ""lat"": 37.38120677095392, ""alt"": 0.0, ""spd"": 0.0, ""allowed_spd"": 14.723400000000002, ""agl"": 169.7154856025977, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478550761_0201_01_0"", ""seg_id"": null, ""nxt_inter_id"": 215147, ""dist2nxt_inter"": 1021.16, ""turn_typ2nxt_inter"": ""r"", ""nxt_inter_sig_st"": ""g"", ""nxt_inter_phs_no"": 6.0, ""que_all"": 1, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 1.0}, {""unix_time"": 1652028361, ""vhcl_id"": ""motorcycle_1652028300_1652028360_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 146, ""stdr_ss"": 1, ""lon"": 126.95627412476712, ""lat"": 37.38118427276851, ""alt"": 0.0, ""spd"": 4.075872416608036, ""allowed_spd"": 14.723400000000002, ""agl"": 158.19859051365037, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478550761_0201_01_1"", ""seg_id"": null, ""nxt_inter_id"": 215147, ""dist2nxt_inter"": 1037.5841275833918, ""turn_typ2nxt_inter"": ""r"", ""nxt_inter_sig_st"": ""g"", ""nxt_inter_phs_no"": 6.0, ""que_all"": 0, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 0.7231704350484239}]"
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509020000tra.csv,individual_vehicle_csv,15+16,5611809,.csv,31,unix_time|vhcl_id|stdr_ymd|stdr_hm|stdr_ss|lon|lat|alt|spd|allowed_spd|agl|slp|vhcl_typ|from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|edge_grp_id|edge_id|lane_id|seg_id|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no|que_all|que_200|que_200_500|que_500|tl,unix_time|stdr_ymd|stdr_hm|stdr_ss,from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no,vhcl_id|vhcl_typ,"[{""unix_time"": 1652029500, ""vhcl_id"": ""bus_1652029200_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 205, ""stdr_ss"": 0, ""lon"": 126.9589524344957, ""lat"": 37.38504352470897, ""alt"": 0.0, ""spd"": 0.0, ""allowed_spd"": 16.67, ""agl"": 201.7056408336853, ""slp"": 0.0, ""vhcl_typ"": 2, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478504844_01_0"", ""seg_id"": null, ""nxt_inter_id"": 215173, ""dist2nxt_inter"": 854.08, ""turn_typ2nxt_inter"": ""s"", ""nxt_inter_sig_st"": ""r"", ""nxt_inter_phs_no"": 6.0, ""que_all"": 1, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 1.0}, {""unix_time"": 1652029501, ""vhcl_id"": ""bus_1652029200_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 205, ""stdr_ss"": 1, ""lon"": 126.95895801697962, ""lat"": 37.38501394125936, ""alt"": 0.0, ""spd"": 0.8994910451117903, ""allowed_spd"": 16.67, ""agl"": 196.9088972858709, ""slp"": 0.0, ""vhcl_typ"": 2, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478504844_01_1"", ""seg_id"": null, ""nxt_inter_id"": 215173, ""dist2nxt_inter"": 853.1805089548883, ""turn_typ2nxt_inter"": ""s"", ""nxt_inter_sig_st"": ""r"", ""nxt_inter_phs_no"": 6.0, ""que_all"": 0, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 0.946041329027487}]"
data/안산시_교차로_15_16_22년5월9일_월요일/교통량(개별차량기반)/교차로_15/20220509/10015120220509021500tra.csv,individual_vehicle_csv,15+16,5872519,.csv,31,unix_time|vhcl_id|stdr_ymd|stdr_hm|stdr_ss|lon|lat|alt|spd|allowed_spd|agl|slp|vhcl_typ|from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|edge_grp_id|edge_id|lane_id|seg_id|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no|que_all|que_200|que_200_500|que_500|tl,unix_time|stdr_ymd|stdr_hm|stdr_ss,from_inter_id|to_inter_id|dist2to_inter|turn_typ2to_inter|nxt_inter_id|dist2nxt_inter|turn_typ2nxt_inter|nxt_inter_sig_st|nxt_inter_phs_no,vhcl_id|vhcl_typ,"[{""unix_time"": 1652030220, ""vhcl_id"": ""motorcycle_1652030100_1652030220_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 217, ""stdr_ss"": 0, ""lon"": 126.94876881575269, ""lat"": 37.39050589132465, ""alt"": 0.0, ""spd"": 0.0, ""allowed_spd"": 11.7766, ""agl"": 35.45547443444343, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478550914_01_0"", ""seg_id"": null, ""nxt_inter_id"": 215147, ""dist2nxt_inter"": 255.8, ""turn_typ2nxt_inter"": ""l"", ""nxt_inter_sig_st"": ""G"", ""nxt_inter_phs_no"": 20.0, ""que_all"": 1, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 1.0}, {""unix_time"": 1652030221, ""vhcl_id"": ""motorcycle_1652030100_1652030220_0"", ""stdr_ymd"": 20220509, ""stdr_hm"": 217, ""stdr_ss"": 1, ""lon"": 126.94880884671548, ""lat"": 37.39054100078086, ""alt"": 0.0, ""spd"": 5.267400186276063, ""allowed_spd"": 11.7766, ""agl"": 43.54000386172802, ""slp"": 0.0, ""vhcl_typ"": 6, ""from_inter_id"": null, ""to_inter_id"": null, ""dist2to_inter"": null, ""turn_typ2to_inter"": null, ""edge_grp_id"": null, ""edge_id"": null, ""lane_id"": ""478550914_01_0"", ""seg_id"": null, ""nxt_inter_id"": 215147, ""dist2nxt_inter"": 250.53259981372395, ""turn_typ2nxt_inter"": ""l"", ""nxt_inter_sig_st"": ""G"", ""nxt_inter_phs_no"": 20.0, ""que_all"": 0, ""que_200"": 2, ""que_200_500"": 2, ""que_500"": 2, ""tl"": 0.5527231810305128}]"
